tic,predicted_return,trade_date
PRU,0.005783322,20100901
RJF,0.003765687,20100901
SNV,0.044111116,20100901
UNM,0.003666076,20100901
ZION,0.023875418,20100901
ADP,0.014886456,20100901
ADS,0.011784203,20100901
AKAM,0.012096753,20100901
ANSS,0.018473887,20100901
ATVI,0.021540436,20100901
BMC,0.01689347,20100901
CA,0.014936026,20100901
CPWR.1,0.013642295,20100901
EA,0.010172138,20100901
EBAY,0.011551531,20100901
FIS,0.00838333,20100901
FISV,0.011876779,20100901
GOOGL,0.017224188,20100901
MA,0.022219482,20100901
MFE,0.00861776,20100901
PAYX,0.01912475,20100901
STX,0.00821246,20100901
SYMC,0.010899849,20100901
V,0.024477117,20100901
VRSN,0.015598925,20100901
GLBC,0.089442673,20100901
PCS,0.003817171,20100901
AEE,0.053791148,20100901
AES,0.05757926,20100901
CEG,0.054071502,20100901
CPN,0.054868233,20100901
NRG,0.113079904,20100901
POM,0.044906516,20100901
PPL,0.055712669,20100901
ARE,0.049538099,20100901
DRE,0.023213428,20100901
GGP,0.023900415,20100901
HCN,0.02347393,20100901
HCP,0.023840049,20100901
KIM,0.032005441,20100901
PSA,0.059068747,20100901
APC,0.069826518,20101201
COG,0.078792958,20101201
DVN,0.051901873,20101201
EOG,0.10767796,20101201
NBR,0.051649623,20101201
NE,0.042995519,20101201
QEP,0.050046563,20101201
RRC,0.062672154,20101201
WLB,0.072934214,20101201
WMB,0.041283612,20101201
ASH,0.030229793,20101201
GRA,0.053548238,20101201
LPX,0.098158991,20101201
LYB,0.038895789,20101201
MON,0.024867376,20101201
NUE,0.039878125,20101201
SEE,0.029393398,20101201
WOR,0.031502506,20101201
X,0.052846453,20101201
ALK,0.05394019,20101201
BCO,0.029804859,20101201
CR,0.023125797,20101201
CTAS,0.02938397,20101201
DAL,0.029438746,20101201
DLX,0.026516438,20101201
FDX,0.030011887,20101201
FWLT,0.023195858,20101201
GD,0.031287186,20101201
GWW,0.026435625,20101201
IR,0.026071393,20101201
JEC,0.04524391,20101201
LLL,0.032659687,20101201
LMT,0.023705014,20101201
NOC,0.034037006,20101201
RTN,0.037005428,20101201
SNA,0.026618789,20101201
UAL,0.03066091,20101201
ANF,0.003418824,20101201
BSET,0.002411387,20101201
CAL,0.002102172,20101201
CHTR,0.010031091,20101201
DDS,0.007306932,20101201
FL,0.01067935,20101201
GT,0.002182955,20101201
HRB,0.005661457,20101201
IGT.1,0.004379454,20101201
IHRT,0.016960411,20101201
IPG,0.001872448,20101201
JCP,0.013407646,20101201
KATE,0.098259938,20101201
LEN,0.005735552,20101201
LUB,0.002799632,20101201
MAR,0.001587677,20101201
MGM,0.010055403,20101201
NWL,0.003838778,20101201
PHM,0.036498288,20101201
PVH,0.006649064,20101201
SCI,0.002330399,20101201
SKY,0.008292047,20101201
TEN,0.133833634,20101201
VC,0.007106028,20101201
ACV.1,0.03326267,20101201
CCE,0.038779788,20101201
CL,0.042200506,20101201
DPS,0.039204923,20101201
EL,0.039730318,20101201
HSY,0.039318125,20101201
LO,0.041071606,20101201
MNST,0.090592184,20101201
RAI,0.047126931,20101201
SYY,0.032325861,20101201
AGN,0.035317431,20101201
AGN.2,0.045086531,20101201
ANTM,0.034157065,20101201
BSX,0.035449811,20101201
CFN,0.034540649,20101201
CNC,0.035278877,20101201
EVHC,0.035673888,20101201
HLS,0.048630056,20101201
HOLX,0.039596112,20101201
HSIC,0.033487235,20101201
INCY,0.05255979,20101201
MRK,0.033443746,20101201
PKI,0.035479779,20101201
TMO,0.03476827,20101201
UHS,0.035291309,20101201
AIG,0.030375385,20101201
ALL,0.009375715,20101201
CBOE,0.010687484,20101201
CNA,0.01069893,20101201
CNO,0.007470743,20101201
GNW,0.008461948,20101201
HIG,0.009899854,20101201
LNC,0.011771172,20101201
MCO,0.017661018,20101201
MET,0.014558171,20101201
MTG,0.020411438,20101201
PFG,0.016572668,20101201
RJF,0.00714232,20101201
SNV,0.038783604,20101201
XL,0.006382919,20101201
ZION,0.017267711,20101201
ACN,0.008237602,20101201
ADBE,0.010545823,20101201
ADSK,0.009389636,20101201
AKAM,0.010000231,20101201
ANSS,0.017072178,20101201
CA,0.012334766,20101201
EBAY,0.009826386,20101201
FIS,0.009061954,20101201
FISV,0.011417653,20101201
GOOGL,0.011549302,20101201
INTU,0.047526802,20101201
IT,0.010732373,20101201
MA,0.020821595,20101201
MSFT,0.008072083,20101201
NOVL,0.008077023,20101201
ORCL,0.026907889,20101201
PAYX,0.014699419,20101201
TSS,0.00813955,20101201
V,0.020877483,20101201
VRSN,0.016587294,20101201
LVLT,0.104288441,20101201
T,0.018951348,20101201
AEP,0.018912368,20101201
AES,0.02121211,20101201
CMS,0.061601646,20101201
DUK,0.020478111,20101201
ETR,0.039067447,20101201
PPL,0.021491226,20101201
SO,0.021738248,20101201
GGP,0.064178197,20101201
HCN,0.035326666,20101201
HCP,0.044602434,20101201
KIM,0.043255952,20101201
PLD,0.031508148,20101201
PSA,0.032014463,20101201
REG,0.031458819,20101201
ANDV,0.059013278,20110301
APC,0.067841247,20110301
CHK,0.06309824,20110301
COG,0.054946531,20110301
EOG,0.079350986,20110301
EP,0.061409376,20110301
MEE,0.055135164,20110301
NBR,0.069485394,20110301
QEP,0.054749897,20110301
WMB,0.055298422,20110301
AKS,0.071926924,20110301
DWDP,0.032449685,20110301
GRA,0.067044588,20110301
LPX,0.106330948,20110301
LYB,0.035006655,20110301
MWV,0.032998921,20110301
NUE,0.071330427,20110301
WOR,0.032605672,20110301
X,0.081028516,20110301
ALK,0.054177397,20110301
BCO,0.031367024,20110301
CAR,0.041070238,20110301
CTAS,0.032900248,20110301
DAL,0.038656929,20110301
DLX,0.040027058,20110301
EME,0.028376034,20110301
ETN,0.025523004,20110301
FDX,0.033199156,20110301
FLR,0.027029145,20110301
GWW,0.032720339,20110301
JEC,0.032944267,20110301
LUV,0.028059763,20110301
NOC,0.032462724,20110301
RSG,0.024189084,20110301
RTN,0.025650519,20110301
SNA,0.024382506,20110301
TYC,0.03056773,20110301
BC,0.032744675,20110301
CHRS.1,0.006752624,20110301
CHTR,0.014606371,20110301
DDS,0.007020234,20110301
FBNIQ,0.016678125,20110301
GT,0.01720764,20110301
HBI,0.006516668,20110301
HRB,0.008726499,20110301
IHRT,0.015555687,20110301
JCP,0.007188581,20110301
JNY,0.008936516,20110301
KBH,0.00815132,20110301
LB,0.006709769,20110301
LEN,0.010400451,20110301
M,0.031333755,20110301
MGM,0.009820407,20110301
ODP,0.010057526,20110301
OMX,0.007339275,20110301
PBY,0.006095082,20110301
PHM,0.013834728,20110301
RCL,0.010010864,20110301
SHLD,0.018602481,20110301
SIG,0.016669816,20110301
SKY,0.014806012,20110301
AVP,0.055591839,20110301
CL,0.039015979,20110301
CPB,0.03981622,20110301
DPS,0.04087206,20110301
EL,0.075472096,20110301
LO,0.085736055,20110301
MNST,0.094397187,20110301
PEP,0.036543545,20110301
SJM,0.046662382,20110301
WFM,0.032468882,20110301
AET,0.037540067,20110301
AGN,0.036768576,20110301
ANTM,0.039813893,20110301
CNC,0.037575141,20110301
CVH,0.039197952,20110301
DGX,0.036962873,20110301
DVA,0.035933998,20110301
EVHC,0.038189728,20110301
HLS,0.463751303,20110301
HUM,0.038011695,20110301
INCY,0.108673763,20110301
MYL,0.048454152,20110301
THC,0.036099218,20110301
UHS,0.041409823,20110301
UNH,0.038055515,20110301
AFL,0.010836607,20110301
AIZ,0.02136373,20110301
ALL,0.012967148,20110301
AMP,0.008568143,20110301
CBOE,0.011640921,20110301
ETFC,0.010785032,20110301
GNW,0.020768672,20110301
HIG,0.012622009,20110301
LNC,0.015309123,20110301
MCO,0.017795179,20110301
MET,0.012024286,20110301
MI.1,0.034402232,20110301
MTG,0.048966911,20110301
PFG,0.016894405,20110301
PRU,0.02044565,20110301
SNV,0.044279348,20110301
ZION,0.02767654,20110301
AAPL,0.000281483,20110301
ADBE,0.006615173,20110301
ADS,0.122733407,20110301
BMC,0.002364112,20110301
CA,0.00555576,20110301
CSCO,0.000269292,20110301
FIS,0.006099248,20110301
FISV,0.012679652,20110301
FSLR,0.013059607,20110301
GOOGL,0.023042516,20110301
GPN,0.004700119,20110301
IBM,0.002655119,20110301
LLTC,0.00452726,20110301
ORCL,-2.87E-05,20110301
PAYX,0.008518329,20110301
STX,-0.000377296,20110301
TER,0.014463614,20110301
UIS,0.002687033,20110301
V,0.020264731,20110301
VRSN,0.020144331,20110301
CTL,0.023969538,20110301
LVLT,0.001753773,20110301
AEP,0.014775534,20110301
AES,0.019323845,20110301
CMS,0.03698148,20110301
DUK,0.01634421,20110301
ETR,0.031441834,20110301
SO,0.019955341,20110301
TE,0.017066292,20110301
DDR,0.059076132,20110301
EXR,0.042732991,20110301
GGP,0.051526305,20110301
KIM,0.05173891,20110301
PLD,0.147655597,20110301
PSA,0.059171766,20110301
REG,0.047874858,20110301
ANDV,0.045076491,20110601
APA,0.06348888,20110601
CNX,0.053125925,20110601
COP,0.20570983,20110601
DVN,0.044524347,20110601
MRO,0.054447751,20110601
NBL,0.050327295,20110601
NBR,0.060262137,20110601
QEP,0.050879212,20110601
SWN,0.058481155,20110601
AKS,0.038780078,20110601
ATI,0.052426068,20110601
BMS,0.036110288,20110601
LPX,0.09740389,20110601
MLM,0.048636567,20110601
NUE,0.061095464,20110601
TIN,0.035169277,20110601
WOR,0.039378521,20110601
X,0.057507199,20110601
ALK,0.060898606,20110601
BCO,0.038085037,20110601
CTAS,0.035999745,20110601
DLX,0.053905592,20110601
EME,0.035587612,20110601
FAST,0.040083395,20110601
FDX,0.031902868,20110601
FLR,0.032034752,20110601
GD,0.04427986,20110601
GWW,0.036615367,20110601
JEC,0.031575736,20110601
LLL,0.04667889,20110601
LMT,0.043545953,20110601
NOC,0.047006001,20110601
RHI,0.031670712,20110601
RTN,0.051530058,20110601
SNA,0.039890144,20110601
TKR,0.028196048,20110601
TYC,0.030189207,20110601
AAP,0.008313769,20110601
BSET,0.010829562,20110601
CAL,0.011069057,20110601
DHI,0.029994982,20110601
EXPE,0.030975841,20110601
FOSL,0.009375485,20110601
GRMN,0.008676967,20110601
HAS,0.015998031,20110601
HBI,0.012880583,20110601
HOT,0.01286912,20110601
IHRT,0.008332184,20110601
KATE,0.013174687,20110601
KBH,0.0531802,20110601
LEN,0.050359265,20110601
LOW,0.009196307,20110601
MAT,0.019293608,20110601
MHK,0.010154398,20110601
NYT,0.011144713,20110601
ORLY,0.013968199,20110601
PBY,0.010744527,20110601
PHM,0.032412234,20110601
TIF,0.016106385,20110601
TSCO,0.013727253,20110601
UAA,0.014113789,20110601
CAG,0.032597169,20110601
CPB,0.066085985,20110601
GAPTQ,0.309579555,20110601
GMCR,0.033543282,20110601
LO,0.042725226,20110601
MJN,0.037773491,20110601
MNST,0.039785333,20110601
SYY,0.037576345,20110601
TAP,0.046810776,20110601
WFM,0.039627554,20110601
BSX,0.032075524,20110601
CNC,0.028673602,20110601
COO,0.029180795,20110601
CVH,0.029955663,20110601
DGX,0.029294277,20110601
EVHC,0.02893282,20110601
HCA,0.043707354,20110601
HLS,0.526388574,20110601
HSIC,0.029807033,20110601
INCY,0.033407459,20110601
LIFE.3,0.027751607,20110601
PKI,0.028556031,20110601
TMO,0.028709906,20110601
UHS,0.028284294,20110601
UNH,0.028155814,20110601
AFL,0.01660066,20110601
CB,0.014686699,20110601
CINF,0.014318383,20110601
GNW,0.015388575,20110601
HCBK,0.040266433,20110601
HIG,0.02275408,20110601
LNC,0.017787781,20110601
MBI,0.112664152,20110601
MCO,0.024216643,20110601
MET,0.020550788,20110601
MTG,0.023163424,20110601
PFG,0.022736103,20110601
PRU,0.02436825,20110601
RE,0.041749882,20110601
SNV,0.030162309,20110601
XL,0.03121972,20110601
ACN,0.004017372,20110601
CMVT,-0.001713524,20110601
CPWR.1,0.004316754,20110601
CSCO,-0.000822417,20110601
CVG,0.009893158,20110601
DXC,0.081278213,20110601
FIS,0.003425647,20110601
HPQ,-0.001713524,20110601
IAC,0.004316754,20110601
JBL,0.014085022,20110601
LDOS,0.009893158,20110601
LXK,-0.001713524,20110601
MU,0.016708115,20110601
MWW,0.009893158,20110601
NRTLQ,0.034159566,20110601
SANM,0.124723542,20110601
SAPE,-0.000822417,20110601
STX,-0.001713524,20110601
SUNEQ,0.009624946,20110601
TLAB,0.009624946,20110601
TSS,0.004316754,20110601
UIS,0.034551047,20110601
VTSS,0.021112624,20110601
WDC,-0.001713524,20110601
XRX,-0.001713524,20110601
CTL,0.03368594,20110601
LVLT,0.052172987,20110601
AEP,0.022796991,20110601
AES,0.035161697,20110601
CMS,0.024803198,20110601
NEE,0.024497309,20110601
NRG,0.032925846,20110601
PNW,0.022168737,20110601
SO,0.025346789,20110601
HCP,0.031577666,20110601
HST,0.032419022,20110601
KIM,0.04238797,20110601
O,0.032626306,20110601
PLD,0.032479218,20110601
PSA,0.044999221,20110601
REG,0.052561206,20110601
ANDV,0.072193882,20110901
APC,0.047864661,20110901
COP,0.047864661,20110901
HES,0.053416148,20110901
MRO,0.05263586,20110901
MUR,0.047864661,20110901
NBR,0.079571916,20110901
VLO,0.082475341,20110901
WLB,0.08007214,20110901
WMB,0.046076708,20110901
AA.3,0.035479919,20110901
AKS,0.038689085,20110901
ATI,0.049671621,20110901
FCX,0.045502159,20110901
GRA,0.036366939,20110901
LPX,0.097359081,20110901
NUE,0.052976469,20110901
WOR,0.037454736,20110901
WRK,0.043623287,20110901
BCO,0.032676492,20110901
BGG,0.049773197,20110901
COL,0.031233799,20110901
CR,0.034150315,20110901
DLX,0.05976073,20110901
DNB,0.031690877,20110901
EFX,0.037517577,20110901
EME,0.031247326,20110901
FDX,0.042098918,20110901
GD,0.0397097,20110901
GWW,0.03668909,20110901
ITW,0.032542353,20110901
JEC,0.041377154,20110901
LLL,0.050028009,20110901
NOC,0.054182801,20110901
RHI,0.044316358,20110901
RTN,0.040862703,20110901
SNA,0.047191291,20110901
TKR,0.051534482,20110901
ANF,0.018662628,20110901
CAL,0.010381055,20110901
CHTR,0.006233308,20110901
DHI,0.019789591,20110901
FBNIQ,0.011281157,20110901
GT,0.006936277,20110901
HAR,0.00571654,20110901
IHRT,0.005297137,20110901
JCP,0.008948481,20110901
JNY,0.010835951,20110901
KATE,0.042383135,20110901
KBH,0.040555431,20110901
LEN,0.035848081,20110901
M,0.00780402,20110901
NYT,0.019296396,20110901
ODP,0.007519469,20110901
PBY,0.006610154,20110901
PHM,0.027986743,20110901
PVH,0.006491107,20110901
SHLD,0.01057777,20110901
SKY,0.021278608,20110901
TIF,0.018838595,20110901
UAA,0.021688443,20110901
WHR,0.00936653,20110901
ADM,0.076917112,20110901
CCE,0.040787741,20110901
CPB,0.04898973,20110901
DF,0.110888785,20110901
GAPTQ,0.153266142,20110901
MJN,0.056749311,20110901
PEP,0.036067166,20110901
SWY,0.041258509,20110901
WBA,0.036391168,20110901
WFM,0.045263283,20110901
ALGN,0.064229598,20110901
ANTM,0.081397905,20110901
BSX,0.084850167,20110901
ESRX,0.118810586,20110901
HCA,0.068622804,20110901
HMA,0.048072355,20110901
HSP,0.037888135,20110901
HUM,0.051978792,20110901
MRK,0.042463204,20110901
PKI,0.045632855,20110901
RMD,0.040103497,20110901
THC,0.075035058,20110901
TMO,0.034297861,20110901
VAR,0.047067196,20110901
VRTX,0.049358491,20110901
AFL,0.013020949,20110901
AIZ,0.00838222,20110901
ALL,0.024213816,20110901
AMP,0.007603837,20110901
CINF,0.017630127,20110901
CNA,0.008228557,20110901
GNW,0.014193163,20110901
HIG,0.022138261,20110901
LNC,0.013188672,20110901
MCO,0.272768005,20110901
MET,0.013330132,20110901
MTG,0.034431784,20110901
PFG,0.016002504,20110901
PRU,0.016568226,20110901
SNV,0.014273957,20110901
TRV,0.018417608,20110901
ACN,0.010772272,20110901
BVSN,0.029645087,20110901
CPWR.1,0.005008581,20110901
CSCO,0.005008581,20110901
CVG,0.035524129,20110901
DXC,0.103925545,20110901
EA,0.010156727,20110901
GPN,0.005008581,20110901
IAC,0.005008581,20110901
JBL,0.011101662,20110901
LDOS,0.01054331,20110901
MU,0.063312671,20110901
MWW,0.03718215,20110901
PTC,0.005008581,20110901
SANM,0.204897099,20110901
SAPE,0.005008581,20110901
STX,0.01054331,20110901
SUNEQ,0.059299034,20110901
TLAB,0.035325252,20110901
TSS,0.005008581,20110901
UIS,0.045379973,20110901
XRX,0.030065247,20110901
CTL,-0.011870756,20110901
FTR,-0.011870756,20110901
LVLT,0.002401906,20110901
WIN,-0.011870756,20110901
AES,0.037194559,20110901
CMS,0.029046905,20110901
CPN,0.018847959,20110901
DUK,0.026576286,20110901
PNW,0.014982089,20110901
SO,0.017380271,20110901
TE,0.015724932,20110901
EQR,0.046477992,20110901
EXR,0.031054507,20110901
IRM,0.036006595,20110901
KIM,0.044839738,20110901
O,0.031825354,20110901
PLD,0.058995634,20110901
PSA,0.050988074,20110901
ANRZQ,0.045868892,20111201
APC,0.080571064,20111201
HES,0.064273918,20111201
NBR,0.04717966,20111201
QEP,0.042156029,20111201
RIG,0.048004896,20111201
SUN.1,0.051280065,20111201
VLO,0.041698773,20111201
WFT,0.044037651,20111201
WLB,0.070566704,20111201
AKS,0.102522803,20111201
ALB,0.059161802,20111201
ASH,0.055166001,20111201
FCX,0.081385862,20111201
GRA,0.096298246,20111201
LYB,0.064285009,20111201
MOS,0.067009315,20111201
WOR,0.047692463,20111201
X,0.070627456,20111201
AME,0.03529997,20111201
BGG,0.101564022,20111201
CAR,0.06879508,20111201
CNW,0.05937809,20111201
DAL,0.102289291,20111201
EXPD,0.041334109,20111201
FBHS,0.074147735,20111201
FLR,0.048168131,20111201
IR,0.039479395,20111201
LMT,0.035338953,20111201
MAS,0.04638159,20111201
PNR,0.059347291,20111201
RHI,0.061585371,20111201
RSG,0.062145259,20111201
TDG,0.062065578,20111201
TEX,0.035828907,20111201
TXT,0.038006583,20111201
UAL,0.086805644,20111201
XYL,0.045818713,20111201
AM.1,0.012081251,20111201
ANF,0.015304532,20111201
BC,0.019088614,20111201
BSET,0.018381226,20111201
CAL,0.014214031,20111201
DDS,0.014861221,20111201
DHI,0.021578278,20111201
FBNIQ,0.030067423,20111201
GCO,0.162070534,20111201
GHC,0.014948116,20111201
HRB,0.02518044,20111201
JCP,0.024537344,20111201
KATE,0.101746794,20111201
KBH,0.0296031,20111201
LEN,0.038020138,20111201
MAR,0.016859536,20111201
NWL,0.023974425,20111201
PHM,0.034390571,20111201
PVH,0.011636127,20111201
SHLD,0.014283651,20111201
SKY,0.041452351,20111201
SSP,0.013001824,20111201
TIF,0.020350043,20111201
TUP,0.020862272,20111201
AVP,0.047090715,20111201
CCE,0.03945374,20111201
CL,0.031117993,20111201
DF,0.075615098,20111201
EL,0.048976097,20111201
HSY,0.034484145,20111201
LO,0.064171407,20111201
MNST,0.07417497,20111201
PM,0.032304877,20111201
SYY,0.028163933,20111201
A,0.062138803,20111201
ANTM,0.09476373,20111201
BAX,0.052743106,20111201
BSX,0.113506239,20111201
DVA,0.052563373,20111201
ESRX,0.126591547,20111201
EVHC,0.05615855,20111201
FRX,0.05041477,20111201
HCA,0.108695971,20111201
HMA,0.111796738,20111201
INCY,0.087835155,20111201
MHS,0.068501042,20111201
RMD,0.056310119,20111201
THC,0.122278041,20111201
VRTX,0.059074677,20111201
AIZ,0.010261441,20111201
ALL,0.011931878,20111201
AMP,0.006955906,20111201
CB,0.017779492,20111201
CINF,0.009102527,20111201
CNA,0.009116079,20111201
GNW,0.012744469,20111201
HIG,0.018673721,20111201
LNC,0.015412701,20111201
MTG,0.042927994,20111201
PFG,0.018177069,20111201
PRU,0.009148214,20111201
RE,0.010148062,20111201
TRV,0.007909978,20111201
UNM,0.007149574,20111201
XL,0.009603914,20111201
ADBE,0.023151816,20111201
ADI,0.030755236,20111201
BMC,0.023787667,20111201
BVSN,0.066842413,20111201
CA,0.032536898,20111201
CDNS,0.021387702,20111201
CSCO,0.027672342,20111201
GOOGL,0.017912836,20111201
GPN,0.019905845,20111201
IAC,0.028365171,20111201
JNPR,0.030635054,20111201
LXK,0.018101474,20111201
MSFT,0.026837754,20111201
MWW,0.031729902,20111201
NTAP,0.03081992,20111201
ORCL,0.029064166,20111201
SUNEQ,0.02270264,20111201
SYMC,0.03100609,20111201
TER,0.036677666,20111201
FTR,0.003871204,20111201
PCS,0.015675697,20111201
CMS,0.02096595,20111201
DTE,0.037759859,20111201
NRG,0.096954606,20111201
PCG,0.031888569,20111201
POM,0.026539738,20111201
TE,0.020242908,20111201
XEL,0.02067085,20111201
HCN,0.034642675,20111201
HST,0.036760802,20111201
KIM,0.04451433,20111201
O,0.032713963,20111201
PLD,0.033977444,20111201
PSA,0.052166179,20111201
SLG,0.043455847,20111201
ANRZQ,0.148313088,20120301
BHI,0.092818099,20120301
COP,0.102270242,20120301
DVN,0.092354655,20120301
HAL,0.103054728,20120301
HP,0.102499462,20120301
MRO,0.089808636,20120301
RIG,0.127157259,20120301
WPX,0.177267831,20120301
XEC,0.088003086,20120301
AKS,0.072726601,20120301
CLF,0.068971611,20120301
DWDP,0.079476471,20120301
FCX,0.096017715,20120301
GRA,0.073335284,20120301
LYB,0.048169737,20120301
VMC,0.068157963,20120301
WRK,0.048607707,20120301
X,0.046854758,20120301
ALK,0.069188107,20120301
BGG,0.045418797,20120301
CAR,0.043510002,20120301
CSX,0.06658875,20120301
DAL,0.087368869,20120301
GR,0.0428066,20120301
LMT,0.056862403,20120301
MAS,0.057025511,20120301
NOC,0.047056675,20120301
NSC,0.073453132,20120301
OC,0.083021354,20120301
PWR,0.089434247,20120301
RRD,0.085717059,20120301
RSG,0.053287431,20120301
SPXC,0.058074054,20120301
TDG,0.047513291,20120301
TEX,0.078540766,20120301
TXT,0.086752264,20120301
VRSK,0.063360461,20120301
AMZN,0.019760536,20120301
ATGE,0.017051657,20120301
BC,0.019674737,20120301
BIG,0.032752599,20120301
BSET,0.020308992,20120301
CHRS.1,0.024167772,20120301
DHI,0.03001383,20120301
FBNIQ,0.023648813,20120301
GT,0.017996685,20120301
HRB,0.02764687,20120301
JCP,0.022843453,20120301
JNY,0.018953658,20120301
KBH,0.02496312,20120301
LEG,0.020690904,20120301
LEN,0.036946882,20120301
LUB,0.017259717,20120301
M,0.018626923,20120301
OMX,0.018025098,20120301
PBY,0.018178287,20120301
PHM,0.030422383,20120301
SHLD,0.02538162,20120301
SIG,0.022628796,20120301
SKY,0.031003686,20120301
TIF,0.025879445,20120301
VC,0.01677047,20120301
ADM,0.041667984,20120301
CPB,0.041870095,20120301
DF,0.071878191,20120301
EL,0.057225669,20120301
GMCR,0.069721292,20120301
HRL,0.043703959,20120301
TSN,0.038937318,20120301
WBA,0.05559474,20120301
WFM,0.049484674,20120301
A,0.049944286,20120301
ANTM,0.068257267,20120301
BDX,0.045906081,20120301
BSX,0.11470032,20120301
CVH,0.046154231,20120301
DVA,0.042912664,20120301
ESRX,0.051492276,20120301
EW,0.067958357,20120301
HMA,0.134031624,20120301
LLY,0.044712842,20120301
MTD,0.047357195,20120301
THC,0.11893519,20120301
UHS,0.044664648,20120301
WAT,0.056468936,20120301
AFL,0.007563578,20120301
AMP,0.010672536,20120301
CNA,0.007427229,20120301
ETFC,0.006878104,20120301
GNW,0.007997802,20120301
HCBK,0.025051558,20120301
HIG,0.018743699,20120301
LNC,0.024826224,20120301
MBI,0.032066689,20120301
MET,0.012942829,20120301
MTG,0.042090748,20120301
PFG,0.017755197,20120301
PRU,0.015923633,20120301
RE,0.014538674,20120301
RJF,0.00718592,20120301
UNM,0.032036737,20120301
XL,0.025137845,20120301
AAPL,0.042008284,20120301
ADBE,0.068844207,20120301
ADSK,0.051527855,20120301
AMAT,0.054054855,20120301
AMCC,0.083600616,20120301
ANSS,0.054979964,20120301
BMC,0.053751604,20120301
CPWR.1,0.099351181,20120301
CVG,0.087269721,20120301
FSLR,0.0968529,20120301
GLW,0.086647611,20120301
JNPR,0.051243458,20120301
MWW,0.146469418,20120301
NVDA,0.040922076,20120301
PMCS,0.049708867,20120301
PWER,0.085980864,20120301
SNDK,0.058251936,20120301
SWKS,0.043239485,20120301
WDC,0.073550968,20120301
FTR,0.030036029,20120301
PCS,0.059329011,20120301
AEP,0.016133547,20120301
CPN,0.04497888,20120301
DTE,0.018343854,20120301
EIX,0.030390175,20120301
NRG,0.21434654,20120301
PPL,0.028110304,20120301
XEL,0.016489579,20120301
CBG,0.105562355,20120301
DDR,0.071525681,20120301
HST,0.083329522,20120301
KIM,0.058440526,20120301
SLG,0.05493293,20120301
VNO,0.041289574,20120301
VTR,0.049110551,20120301
ANRZQ,0.162896272,20120601
BHI,0.114171447,20120601
DNR,0.118823795,20120601
DVN,0.148392268,20120601
HES,0.216917978,20120601
MRO,0.117616361,20120601
MUR,0.122042065,20120601
NBR,0.139040894,20120601
NFX,0.16587208,20120601
WFT,0.136899361,20120601
AKS,0.064701886,20120601
ALB,0.060087354,20120601
GRA,0.092121415,20120601
MOS,0.063925222,20120601
OI,0.031817748,20120601
PPG,0.062557362,20120601
SEE,0.082845121,20120601
SIAL,0.045288766,20120601
X,0.044683493,20120601
BA,0.049208174,20120601
CSX,0.064195709,20120601
DAL,0.050308424,20120601
EME,0.07645809,20120601
FWLT,0.073348468,20120601
IR,0.053041115,20120601
LLL,0.09566326,20120601
LUV,0.045062643,20120601
NAV,0.13394164,20120601
NSC,0.065426535,20120601
PNR,0.090879535,20120601
R,0.057039191,20120601
RRD,0.07221028,20120601
RSG,0.049149422,20120601
SPXC,0.075872887,20120601
TDG,0.073746797,20120601
TXT,0.047916273,20120601
URI,0.051401117,20120601
AM.1,0.016664692,20120601
BSET,0.013250216,20120601
CAL,0.016453477,20120601
DHI,0.014469302,20120601
EXPE,0.020231018,20120601
FBNIQ,0.016835902,20120601
GHC,0.016594688,20120601
IPG,0.013373248,20120601
JCP,0.015663469,20120601
KATE,0.058249649,20120601
KBH,0.023200488,20120601
LEN,0.023333172,20120601
LUB,0.013951485,20120601
MAT,0.047408984,20120601
MGM,0.014254206,20120601
MHK,0.013031726,20120601
PBY,0.013344009,20120601
RSHCQ,0.013112374,20120601
SHLD,0.055037057,20120601
SKY,0.063566248,20120601
SSP,0.013343832,20120601
UAA,0.014323125,20120601
VC,0.015283817,20120601
WHR,0.013220724,20120601
WYN,0.014904215,20120601
ADM,0.035593077,20120601
CPB,0.031600278,20120601
GMCR,0.034504523,20120601
K,0.032687716,20120601
LO,0.086536531,20120601
MJN,0.046837122,20120601
MO,0.05184613,20120601
RAI,0.050401561,20120601
TSN,0.038501054,20120601
ALGN,0.057546209,20120601
ANTM,0.089461285,20120601
BDX,0.070039663,20120601
BSX,0.135100864,20120601
CAH,0.082270227,20120601
CERN,0.057926774,20120601
CVH,0.089773023,20120601
DHR,0.060174995,20120601
HMA,0.103418886,20120601
HUM,0.092781298,20120601
INCY,0.062183578,20120601
PKI,0.069801007,20120601
STJ,0.059803847,20120601
THC,0.129197475,20120601
AIZ,0.004452172,20120601
ALL,0.00319567,20120601
AMP,0.00821757,20120601
CINF,0.004872615,20120601
CNA,0.005217596,20120601
CNO,0.004256824,20120601
GNW,0.009401584,20120601
HCBK,0.002008788,20120601
HIG,0.018623698,20120601
LNC,0.012049743,20120601
MET,0.018808693,20120601
MTG,0.008765315,20120601
PFG,0.013696801,20120601
PRU,0.026574526,20120601
UNM,0.005683277,20120601
XL,0.0050759,20120601
ADSK,0.052882905,20120601
AMCC,0.066060906,20120601
ATVI,0.051240557,20120601
CA,0.057967487,20120601
CSCO,0.055644606,20120601
CTSH,0.056597673,20120601
CVG,0.064397096,20120601
EA,0.09148121,20120601
FSLR,0.212074251,20120601
GLW,0.073646248,20120601
IAC,0.04749984,20120601
